Message ID,deviceNum,Latency,Status
535,0,31.333333333333336,1
536,0,29.333333333333336,1
537,0,28.666666666666664,1
538,0,32.0,1
539,0,33.0,1
540,0,31.333333333333336,1
541,0,29.66666666666667,1
542,0,30.666666666666664,1
543,0,32.666666666666664,1
544,0,36.333333333333336,1
545,0,34.666666666666664,1
546,0,29.333333333333336,1
547,0,34.66666666666667,1
548,0,30.666666666666668,1
549,0,35.33333333333333,1
550,0,31.000000000000004,1
551,0,31.333333333333336,1
552,0,30.333333333333336,1
553,0,30.0,1
554,0,32.666666666666664,1
555,0,33.0,1
556,0,32.333333333333336,1
557,0,31.666666666666668,1
558,0,32.333333333333336,1
559,0,32.66666666666667,1
560,0,33.666666666666664,1
561,0,30.333333333333336,1
562,0,32.0,1
563,0,37.33333333333333,1
564,0,29.333333333333336,1
565,0,30.666666666666664,1
566,0,32.666666666666664,1
567,0,33.333333333333336,1
568,0,37.666666666666664,1
569,0,31.66666666666667,1
570,0,32.666666666666664,1
571,0,31.66666666666667,1
572,0,32.66666666666667,1
573,0,32.0,1
574,0,31.666666666666664,1
575,0,39.333333333333336,1
576,0,30.0,1
577,0,32.333333333333336,1
578,0,31.666666666666664,1
579,0,33.0,1
580,0,31.666666666666664,1
581,0,35.333333333333336,1
582,0,33.0,1
583,0,30.0,1
584,0,37.66666666666667,1
585,0,32.0,1
586,0,31.66666666666667,1
587,0,36.33333333333333,1
588,0,32.333333333333336,1
589,0,29.333333333333336,1
590,0,32.0,1
591,0,33.0,1
592,0,62.666666666666664,1
593,0,32.333333333333336,1
594,0,31.333333333333336,1
595,0,33.333333333333336,1
596,0,33.0,1
597,0,29.333333333333336,1
598,0,34.333333333333336,1
599,0,30.333333333333336,1
0,1,165.33333333333331,1
1,1,88.33333333333334,1
2,1,35.0,1
3,1,41.0,1
4,1,34.33333333333333,1
5,1,31.333333333333336,1
6,1,41.0,1
7,1,29.333333333333336,1
8,1,34.0,1
9,1,32.0,1
10,1,31.66666666666667,1
11,1,41.333333333333336,1
12,1,30.66666666666667,1
13,1,32.333333333333336,1
14,1,34.333333333333336,1
15,1,30.333333333333336,1
16,1,30.333333333333336,1
17,1,34.666666666666664,1
18,1,32.66666666666667,1
19,1,30.333333333333336,1
20,1,36.333333333333336,1
21,1,33.333333333333336,1
22,1,31.33333333333333,1
23,1,35.66666666666667,1
24,1,33.666666666666664,1
25,1,52.33333333333334,1
26,1,32.333333333333336,1
27,1,38.66666666666667,1
28,1,31.0,1
29,1,34.0,1
30,1,31.0,1
31,1,33.33333333333333,1
32,1,30.333333333333336,1
33,1,48.0,1
34,1,33.0,1
35,1,34.33333333333333,1
36,1,32.0,1
37,1,32.0,1
38,1,29.0,1
39,1,36.33333333333333,1
40,1,35.333333333333336,1
41,1,33.333333333333336,1
42,1,30.666666666666664,1
43,1,30.0,1
44,1,38.333333333333336,1
45,1,33.66666666666667,1
46,1,34.333333333333336,1
47,1,30.666666666666664,1
48,1,30.66666666666667,1
49,1,33.0,1
50,1,31.333333333333336,1
51,1,30.333333333333336,1
52,1,29.333333333333336,1
53,1,33.66666666666667,1
54,1,33.333333333333336,1
55,1,38.333333333333336,1
56,1,34.00000000000001,1
57,1,36.66666666666667,1
58,1,31.666666666666664,1
59,1,33.0,1
60,1,33.0,1
61,1,34.0,1
62,1,30.333333333333336,1
63,1,32.333333333333336,1
64,1,80.66666666666667,1
65,1,50.66666666666667,1
66,1,32.666666666666664,1
67,1,31.33333333333333,1
68,1,35.00000000000001,1
69,1,33.333333333333336,1
70,1,32.333333333333336,1
71,1,40.66666666666667,1
72,1,33.66666666666667,1
73,1,34.333333333333336,1
74,1,34.333333333333336,1
75,1,33.0,1
76,1,31.66666666666667,1
77,1,33.666666666666664,1
78,1,34.0,1
79,1,50.66666666666667,1
80,1,33.666666666666664,1
81,1,30.66666666666667,1
82,1,34.333333333333336,1
83,1,32.333333333333336,1
84,1,48.0,1
85,1,42.33333333333333,1
86,1,30.333333333333336,1
87,1,35.0,1
88,1,33.333333333333336,1
89,1,31.666666666666664,1
90,1,32.666666666666664,1
91,1,36.666666666666664,1
92,1,33.33333333333333,1
93,1,33.333333333333336,1
94,1,33.33333333333333,1
95,1,33.0,1
96,1,35.0,1
97,1,32.66666666666667,1
98,1,33.33333333333333,1
99,1,32.33333333333333,1
100,1,34.333333333333336,1
101,1,34.0,1
102,1,31.666666666666664,1
103,1,34.0,1
104,1,32.33333333333333,1
105,1,33.666666666666664,1
106,1,30.333333333333336,1
107,1,33.666666666666664,1
108,1,34.0,1
109,1,33.33333333333333,1
110,1,34.333333333333336,1
111,1,40.0,1
112,1,30.666666666666668,1
113,1,35.0,1
114,1,33.0,1
115,1,36.666666666666664,1
116,1,32.0,1
117,1,30.333333333333336,1
118,1,63.0,1
119,1,38.333333333333336,1
120,1,32.0,1
121,1,33.666666666666664,1
122,1,29.333333333333336,1
123,1,32.333333333333336,1
124,1,33.66666666666667,1
125,1,32.66666666666667,1
126,1,32.0,1
127,1,34.333333333333336,1
128,1,30.66666666666667,1
129,1,33.333333333333336,1
130,1,35.666666666666664,1
131,1,31.666666666666664,1
132,1,34.666666666666664,1
133,1,33.0,1
134,1,41.33333333333333,1
135,1,32.333333333333336,1
136,1,32.333333333333336,1
137,1,35.0,1
138,1,34.333333333333336,1
139,1,33.66666666666667,1
140,1,31.0,1
141,1,52.66666666666667,1
142,1,33.66666666666667,1
143,1,32.0,1
144,1,30.0,1
145,1,43.666666666666664,1
146,1,30.666666666666664,1
147,1,32.66666666666667,1
148,1,33.333333333333336,1
149,1,30.666666666666664,1
150,1,34.666666666666664,1
151,1,30.0,1
152,1,36.0,1
153,1,40.66666666666667,1
154,1,32.66666666666667,1
155,1,32.66666666666667,1
156,1,32.333333333333336,1
157,1,50.66666666666667,1
158,1,30.666666666666664,1
159,1,31.666666666666664,1
160,1,30.666666666666664,1
161,1,35.66666666666667,1
162,1,31.666666666666664,1
163,1,32.666666666666664,1
164,1,41.0,1
165,1,34.333333333333336,1
166,1,32.66666666666667,1
167,1,33.666666666666664,1
168,1,33.0,1
169,1,31.66666666666667,1
170,1,30.66666666666667,1
171,1,33.333333333333336,1
172,1,41.333333333333336,1
173,1,33.0,1
174,1,32.66666666666667,1
175,1,33.666666666666664,1
176,1,33.66666666666667,1
177,1,32.666666666666664,1
178,1,35.0,1
179,1,32.333333333333336,1
180,1,30.333333333333336,1
181,1,34.33333333333333,1
182,1,40.666666666666664,1
183,1,34.66666666666667,1
184,1,32.333333333333336,1
185,1,33.0,1
186,1,34.333333333333336,1
187,1,30.666666666666664,1
188,1,40.333333333333336,1
189,1,33.0,1
190,1,33.333333333333336,1
191,1,35.0,1
192,1,33.0,1
193,1,32.66666666666667,1
194,1,30.666666666666664,1
195,1,31.0,1
196,1,33.333333333333336,1
197,1,32.66666666666667,1
198,1,37.666666666666664,1
199,1,34.0,1
200,1,37.33333333333333,1
201,1,34.333333333333336,1
202,1,33.333333333333336,1
203,1,31.666666666666664,1
204,1,31.0,1
205,1,31.666666666666664,1
206,1,31.333333333333336,1
207,1,40.0,1
208,1,41.00000000000001,1
209,1,33.333333333333336,1
210,1,35.0,1
211,1,30.666666666666664,1
212,1,31.333333333333336,1
213,1,31.66666666666667,1
214,1,33.333333333333336,1
215,1,34.33333333333333,1
216,1,31.666666666666664,1
217,1,30.0,1
218,1,39.0,1
219,1,72.66666666666667,1
220,1,43.666666666666664,1
221,1,29.333333333333336,1
222,1,37.333333333333336,1
223,1,37.0,1
224,1,31.0,1
225,1,34.333333333333336,1
226,1,32.333333333333336,1
227,1,32.0,1
228,1,31.0,1
229,1,33.666666666666664,1
230,1,33.66666666666667,1
231,1,31.0,1
232,1,30.0,1
233,1,36.00000000000001,1
234,1,62.33333333333333,1
235,1,33.333333333333336,1
236,1,30.0,1
237,1,44.0,1
238,1,33.0,1
239,1,32.66666666666667,1
240,1,32.0,1
241,1,32.0,1
242,1,32.333333333333336,1
243,1,35.666666666666664,1
244,1,32.333333333333336,1
245,1,30.0,1
246,1,31.333333333333336,1
247,1,35.333333333333336,1
248,1,40.333333333333336,1
249,1,32.0,1
250,1,33.66666666666667,1
251,1,34.333333333333336,1
252,1,41.666666666666664,1
253,1,32.0,1
254,1,32.333333333333336,1
255,1,36.0,1
256,1,31.0,1
257,1,32.333333333333336,1
258,1,32.0,1
259,1,35.00000000000001,1
260,1,34.0,1
261,1,30.666666666666664,1
262,1,37.66666666666667,1
263,1,29.0,1
264,1,31.333333333333336,1
265,1,35.0,1
266,1,29.666666666666664,1
267,1,62.0,1
268,1,32.333333333333336,1
269,1,29.666666666666664,1
270,1,33.0,1
271,1,30.0,1
272,1,29.333333333333336,1
273,1,35.333333333333336,1
274,1,30.666666666666668,1
275,1,30.0,1
276,1,32.333333333333336,1
277,1,32.333333333333336,1
278,1,33.666666666666664,1
279,1,31.0,1
280,1,33.0,1
281,1,32.66666666666667,1
282,1,32.666666666666664,1
283,1,32.0,1
284,1,41.0,1
285,1,31.0,1
286,1,35.0,1
287,1,30.333333333333336,1
288,1,34.33333333333333,1
289,1,34.66666666666667,1
290,1,29.66666666666667,1
291,1,37.0,1
292,1,29.333333333333336,1
293,1,32.333333333333336,1
294,1,34.666666666666664,1
295,1,39.66666666666667,1
296,1,30.333333333333336,1
297,1,31.333333333333336,1
298,1,38.00000000000001,1
299,1,28.66666666666667,1
300,1,30.333333333333336,1
301,1,36.333333333333336,1
302,1,29.666666666666664,1
303,1,38.333333333333336,1
304,1,34.00000000000001,1
305,1,32.33333333333333,1
306,1,28.0,1
307,1,30.666666666666664,1
308,1,32.0,1
309,1,32.333333333333336,1
310,1,31.0,1
311,1,30.66666666666667,1
312,1,33.0,1
313,1,36.66666666666667,1
314,1,33.66666666666667,1
315,1,30.66666666666667,1
316,1,43.333333333333336,1
317,1,30.0,1
318,1,29.333333333333336,1
319,1,35.66666666666667,1
320,1,34.333333333333336,1
321,1,30.333333333333336,1
322,1,31.66666666666667,1
323,1,31.0,1
324,1,29.66666666666667,1
325,1,31.0,1
326,1,32.33333333333333,1
327,1,33.0,1
328,1,32.333333333333336,1
329,1,35.0,1
330,1,41.66666666666667,1
331,1,31.666666666666664,1
332,1,30.666666666666664,1
333,1,31.666666666666664,1
334,1,35.0,1
335,1,31.666666666666664,1
336,1,44.666666666666664,1
337,1,29.0,1
338,1,29.333333333333336,1
339,1,33.0,1
340,1,31.66666666666667,1
341,1,41.333333333333336,1
342,1,32.333333333333336,1
343,1,32.333333333333336,1
344,1,36.666666666666664,1
345,1,34.66666666666667,1
346,1,33.666666666666664,1
347,1,30.666666666666664,1
348,1,31.66666666666667,1
349,1,38.66666666666667,1
350,1,31.66666666666667,1
351,1,33.66666666666667,1
352,1,31.66666666666667,1
353,1,59.33333333333333,1
354,1,29.66666666666667,1
355,1,31.0,1
356,1,30.333333333333336,1
357,1,32.66666666666667,1
358,1,31.333333333333336,1
359,1,31.0,1
360,1,34.66666666666667,1
361,1,29.66666666666667,1
362,1,29.333333333333336,1
363,1,31.666666666666664,1
364,1,37.333333333333336,1
365,1,31.0,1
366,1,30.000000000000004,1
367,1,33.333333333333336,1
368,1,31.666666666666664,1
369,1,36.333333333333336,1
370,1,30.666666666666668,1
371,1,29.666666666666664,1
372,1,31.333333333333336,1
373,1,31.666666666666664,1
374,1,31.333333333333336,1
375,1,35.333333333333336,1
376,1,31.0,1
377,1,30.666666666666664,1
378,1,37.333333333333336,1
379,1,64.33333333333333,1
380,1,31.66666666666667,1
381,1,40.0,1
382,1,35.0,1
383,1,31.0,1
384,1,31.333333333333336,1
385,1,35.66666666666667,1
386,1,30.666666666666664,1
387,1,35.333333333333336,1
388,1,32.66666666666667,1
389,1,32.333333333333336,1
390,1,33.66666666666667,1
391,1,34.666666666666664,1
392,1,32.66666666666667,1
393,1,37.0,1
394,1,37.333333333333336,1
395,1,34.0,1
396,1,32.66666666666667,1
397,1,32.0,1
398,1,34.0,1
399,1,32.0,1
400,1,55.33333333333334,1
401,1,29.0,1
402,1,43.00000000000001,1
403,1,31.666666666666668,1
404,1,32.0,1
405,1,30.333333333333336,1
406,1,36.0,1
407,1,40.33333333333333,1
408,1,38.666666666666664,1
409,1,31.0,1
410,1,33.0,1
411,1,30.0,1
412,1,32.66666666666667,1
413,1,35.333333333333336,1
414,1,33.0,1
415,1,32.666666666666664,1
416,1,29.666666666666664,1
417,1,31.333333333333336,1
418,1,38.666666666666664,1
419,1,31.333333333333336,1
420,1,30.333333333333336,1
421,1,31.000000000000007,1
422,1,34.333333333333336,1
423,1,31.0,1
424,1,32.0,1
425,1,31.0,1
426,1,31.333333333333336,1
427,1,33.66666666666667,1
428,1,41.0,1
429,1,32.33333333333333,1
430,1,32.00000000000001,1
431,1,32.333333333333336,1
432,1,32.0,1
433,1,32.0,1
434,1,36.333333333333336,1
435,1,34.00000000000001,1
436,1,33.333333333333336,1
437,1,32.0,1
438,1,30.0,1
439,1,29.666666666666664,1
440,1,33.66666666666667,1
441,1,28.66666666666667,1
442,1,30.0,1
443,1,31.33333333333333,1
444,1,37.33333333333333,1
445,1,44.66666666666667,1
446,1,30.666666666666668,1
447,1,30.333333333333336,1
448,1,32.333333333333336,1
449,1,32.333333333333336,1
450,1,30.333333333333336,1
451,1,36.333333333333336,1
452,1,30.0,1
453,1,41.00000000000001,1
454,1,29.333333333333336,1
455,1,34.333333333333336,1
456,1,28.333333333333336,1
457,1,30.666666666666668,1
458,1,30.0,1
459,1,34.0,1
460,1,30.66666666666667,1
461,1,30.666666666666664,1
462,1,36.0,1
463,1,32.0,1
464,1,32.66666666666667,1
465,1,30.66666666666667,1
466,1,30.666666666666664,1
467,1,29.666666666666664,1
468,1,30.333333333333336,1
469,1,31.333333333333336,1
470,1,32.66666666666667,1
471,1,55.0,1
472,1,32.666666666666664,1
473,1,34.333333333333336,1
474,1,35.0,1
475,1,30.333333333333336,1
476,1,30.666666666666664,1
477,1,38.66666666666667,1
478,1,38.333333333333336,1
479,1,34.333333333333336,1
480,1,31.0,1
481,1,31.333333333333336,1
482,1,34.0,1
483,1,33.0,1
484,1,29.66666666666667,1
485,1,30.333333333333336,1
486,1,30.333333333333336,1
487,1,32.0,1
